yyyymmdd,yyyy,deal_value,public,private,tender_offer,all_stock,carbidder,bidder_size,sigma_bidder,run_up_bidder,hostile,horz,relsize,bidder_mtb,bidder_fcf,bidder_lev
19981009,1998,886.20001,1,0,0,0,-0.081175901,422895,0.032605201,0.52323258,0,0,2.7693751,1.0945336,0.030666117,0.14731312
19981009,1998,5355.9702,1,0,0,0,-0.088379897,10700000,0.020439399,1.3206609,0,0,0.46719909,2.5835376,0.059706964,0.089841031
19981007,1998,6603.1099,1,0,0,0,-0.1760198,13400000,0.023625899,1.258942,0,1,0.63497549,2.7517848,0.018397765,0.4457705
19981007,1998,33.57,1,0,0,1,-0.1284117,1040540,0.0482895,0.78884232,0,1,0.048371758,2.1819518,-0.63359219,0.010327673
19981006,1998,52,0,1,0,1,-0.1692028,2539140,0.0290605,1.019224,0,1,0.023625625,8.1621819,-0.024581201,0.026370639
19981005,1998,95,0,1,0,1,-0.032789201,830461.63,0.066362098,1.500694,0,0,0.10074231,4.4053006,-0.10117856,0
19981001,1998,195.62,1,0,0,0,-0.0804426,166196.3,0.049877498,0.6163618,0,1,1.6719657,1.4587727,0.007193557,0.054994222
19981001,1998,16.799999,0,1,0,0,-0.0013001,87775,0.0401772,0.47414821,0,1,0.37333331,2.2239401,0.20771682,0.11720348
19981001,1998,12.42,0,1,0,1,-0.1113726,183390.2,0.0444021,0.91514522,0,0,0.067724444,2.3202553,0.052212898,0.09752845
19981001,1998,48.900002,0,1,0,0,-0.2157709,435712,0.047347002,3.1605229,0,0,0.11533019,2.6831515,-0.087175921,0
19981001,1998,116.06,1,0,1,0,-0.159325,1189105,0.024410799,0.68631512,0,0,0.11940329,1.5082152,0.038938973,0.34733459
19980930,1998,157.56,1,0,1,0,-0.068236902,2265127,0.016666099,0.80058569,0,0,0.082448982,1.7954444,0.07596159,0.24663715
19980929,1998,7.1999998,0,1,0,1,-0.0430394,47069.191,0.051529799,0.53522873,0,1,0.24827586,1.2869612,-0.21208385,0
19980928,1998,1118.35,1,0,0,1,0.0507017,12300000,0.037007101,1.111438,0,0,0.12210394,8.043849,0.10935435,0.000778616
19980925,1998,221.57001,1,0,1,0,-0.032425299,4915524,0.0259599,1.157186,0,1,0.047202814,1.8156915,0.04655144,0
19980924,1998,29.5,0,1,0,1,0.0052757,811685.63,0.036838699,0.81686378,0,0,0.048922058,8.5663738,0.20443468,0
19980923,1998,30.24,1,0,0,0,0.15045691,652521,0.0278228,0.66114771,0,0,0.046343334,1.5507201,0.07076738,0.14383361
19980921,1998,25.629999,1,0,1,0,0.076864801,73937.25,0.0311739,0.91652638,0,1,0.38833332,1.4735224,0.035955094,0.15487279
19980921,1998,604.63,0,1,0,0,0.071273901,1527306,0.0198304,1.112855,0,1,0.45632452,4.108109,0.086340986,0.31302401
19980920,1998,2668.3899,1,0,1,0,-0.067970201,20300000,0.0151751,1.018042,0,0,0.13912356,1.4912733,0.045837592,0.371214
19980918,1998,226.84,0,1,0,1,0.028925899,609723,0.0306373,1.790832,0,1,0.39110345,4.2443643,0.084037222,0.015461704
19980918,1998,68.050003,0,1,0,0,0.043123599,77618.133,0.043427601,0.51807928,0,1,1.0975807,1.1385931,0.010450933,0.41314459
19980915,1998,58,0,1,0,1,0.069969803,2917310,0.0274726,1.000043,0,0,0.020923521,8.1621819,-0.024581201,0.026370639
19980914,1998,202.91,1,0,0,1,0.17415071,13100000,0.031648401,1.173566,0,0,0.016315028,5.1246462,0.010387632,0.45094109
19980911,1998,130.78,1,0,0,0,-0.0764153,2006697,0.0209672,0.84976792,0,0,0.078031026,2.0394783,0.02802356,0.55421025
19980910,1998,448.79999,0,1,0,0,0.1828737,3640389,0.0273878,0.8242414,0,0,0.18082191,4.0329032,0.20959352,0.046989582
19980909,1998,6.4499998,0,1,0,0,-0.057990901,25690.5,0.052396301,0.43260881,0,0,0.23035714,2.3526134,0.061846249,0
19980908,1998,9.5500002,0,1,0,0,0.1115955,53545.66,0.053381201,2.121047,0,0,0.13450705,1.5491623,0.099840425,0.002765957
19980903,1998,147.86,1,0,0,0,-0.091237798,10900000,0.0276183,0.54790628,0,0,0.013565138,1.6272209,0.019017221,0.22167127
19980902,1998,11,0,1,0,0,-0.1199095,218556,0.0244091,1.190536,0,1,0.053398058,2.2797687,0.11414271,0.10137463
19980902,1998,14.4,0,1,0,0,-0.20170049,28296.75,0.053892501,0.71386307,0,0,0.50889236,1.4740789,0.040595766,0.15775134
19980902,1998,877.78003,1,0,0,1,-0.065123104,2821608,0.020086501,1.515883,0,0,0.29614711,1.9279805,0.043527246,0.067880131
19980902,1998,195.28,1,0,0,1,-0.2096052,1781779,0.0376761,1.041356,0,0,0.11007892,5.4327469,0.13498253,0.28463751
19980902,1998,231.42,1,0,0,1,-0.104834,332727.81,0.029828601,1.3971879,0,1,0.87,2.1233423,0.059041627,0.50006229
19980902,1998,11.22,0,1,0,1,-0.040146399,480738.69,0.046098601,1.074489,0,0,0.024659341,3.8022327,-0.27728319,0.00484602
19980901,1998,12.59,0,1,0,1,-0.040600698,1031588,0.0214504,0.80834019,0,0,0.02644958,7.2663374,0.14262198,0.014397763
19980901,1998,71.800003,1,0,0,1,-0.028725499,1980720,0.034559499,1.704018,0,1,0.029139612,7.0532455,0.094050772,0.41342816
19980831,1998,60.099998,0,1,0,1,-0.055933099,3115199,0.0312056,1.096054,0,0,0.025661826,10.013149,0.13879921,0.001437351
19980831,1998,25.73,0,1,0,1,-0.1547129,485937.41,0.023942599,0.80522472,0,0,0.059837207,4.7370434,0.088706426,0
19980828,1998,55.080002,1,0,0,0,-0.2378301,230441.3,0.040658399,1.128003,0,1,0.24699552,1.0077661,-0.074780032,0.52041346
19980828,1998,28.139999,0,1,0,1,-0.3665514,1766316,0.0286953,1.284919,0,0,0.017934989,5.6867852,0.11917567,0
19980828,1998,159.14999,0,1,0,0,-0.22281639,7736795,0.022651801,1.394111,0,0,0.020570533,1.7091672,0.027623719,0.24781096
19980827,1998,108,0,1,0,1,-0.34986049,2593164,0.025795,1.247602,0,0,0.037788663,8.1621819,-0.024581201,0.026370639
19980827,1998,1.9,0,1,0,1,-0.2197752,102003.8,0.0440985,1.002764,0,1,0.022352941,1.7532723,-0.033751704,0.005651581
19980827,1998,4275.3599,1,0,0,0,-0.2082952,7119138,0.032884099,1.544611,0,1,0.57487696,1.6860623,-0.005521541,0.51859558
19980826,1998,101.2,1,0,0,0,-0.21049529,87860.383,0.0389819,1.445114,0,1,0.49126211,1.6569929,0.04298291,0.048200659
19980825,1998,28.559999,1,0,0,0,-0.070800602,6750,0.0999147,1.5309761,0,0,3.1733332,2.1167285,-0.37063196,0
19980825,1998,232.34,0,1,0,0,-0.1750059,2518800,0.0402181,1.201852,0,0,0.092973188,2.7233882,0.056591444,0
19980825,1998,22.879999,0,1,0,0,0.0166348,1170148,0.035831802,1.650811,0,0,0.020052584,7.726758,0.12608531,0
19980824,1998,32.23,0,1,0,1,-0.0343429,780625,0.027907999,0.94775182,0,0,0.039497547,3.1490786,0.065907978,0.20712444
19980824,1998,23.530001,1,0,0,0,0.072859198,63522.879,0.0278906,0.69573241,0,0,0.41280702,1.5204773,0.12237308,0.073617443
19980821,1998,519,0,1,0,0,-0.0024657,437472,0.019522499,1.040433,0,1,0.27031249,2.2208793,0.048977643,0.46929967
19980820,1998,39.389999,0,1,0,1,0.0211407,1289647,0.037629802,1.202621,0,0,0.02852281,4.769618,0.13232823,0.58511943
19980819,1998,17.360001,0,1,0,0,0.1116402,595990.5,0.030667501,1.847836,0,1,0.027511887,4.2443643,0.084037222,0.015461704
19980819,1998,36.959999,1,0,0,1,-0.0114027,579884.38,0.0265921,1.245371,0,0,0.047445443,5.8283181,0.19197261,0
19980818,1998,1.73,0,1,0,1,-0.1131533,114700.6,0.050617099,0.84772938,0,0,0.012446043,5.0844507,-0.19843082,0.018307015
19980818,1998,171.89999,1,0,1,1,-0.025379499,704270.63,0.032575499,0.63933009,0,0,0.22738095,2.648854,0.066233926,0.048260801
19980817,1998,193.06,1,0,0,1,0.0309595,759463.31,0.040715601,1.020485,0,0,0.19985507,2.015842,0.016403275,0.23394708
19980817,1998,37.080002,0,1,0,0,-0.053418901,883614.13,0.0365985,0.78567767,0,1,0.033617407,5.849143,0.053902324,0.000274483
19980817,1998,1276.1801,1,0,0,0,-0.044810299,10300000,0.021237399,1.234663,0,1,0.10202911,1.8937198,0.041269727,0.41137049
19980813,1998,428.12,0,1,0,1,-0.1656138,1584845,0.0401862,1.166768,0,1,0.18760736,2.8707097,-0.14119785,0.31986496
19980813,1998,161.94,1,0,0,0,-0.0269689,2838657,0.0284403,2.028019,0,0,0.074352615,1.8496461,0.024295252,0.74676675
19980813,1998,17.9,0,1,0,0,-0.26985809,102404.3,0.029846,1.031665,0,0,0.17047618,2.2239401,0.20771682,0.11720348
19980812,1998,3975.1001,1,0,0,0,0.0283878,1792609,0.0263169,0.65220922,0,1,2.3287053,1.122595,0.006921152,0.54046261
19980812,1998,69.589996,1,0,1,0,0.033793502,5064983,0.022627,1.230969,0,0,0.013496896,1.8156915,0.04655144,0
19980810,1998,821.87,1,0,0,0,-0.0131191,2312640,0.022593699,0.87075597,0,1,0.3836928,1.5841675,0.053613402,0.46092957
19980810,1998,452.07001,1,0,0,1,-0.142263,3774741,0.040739499,0.36167401,0,1,0.14216039,4.1905026,0.08089608,0.35895044
19980810,1998,94.739998,1,0,0,0,-0.061743502,1103082,0.0223286,1.3714449,0,1,0.067574888,2.006901,0.11423173,0.086959869
19980806,1998,3.3,0,1,0,0,-0.1277421,27122.439,0.054885101,0.6210888,0,0,0.11,1.5643029,-0.054616079,0.22078538
19980806,1998,3,0,1,0,0,0.047364499,44479.5,0.053166602,0.38377619,0,0,0.067446798,1.6485623,0.11737249,0.002719054
19980806,1998,331.85001,1,0,0,0,0.029699599,18600000,0.015893299,1.3851269,0,1,0.01714544,2.5200114,0.073170155,0.35800987
19980806,1998,738.29999,1,0,0,1,0.035470899,10300000,0.0181324,1.183149,0,1,0.065452129,1.6373378,0.036340058,0.25562569
19980804,1998,45.790001,0,1,0,1,-0.1686701,2894490,0.033843402,1.3546309,0,0,0.011612985,8.9797211,0.15000816,0.000613757
19980803,1998,154.23,1,0,0,0,-0.043112099,4490496,0.0091341,0.99838322,0,0,0.03147551,1.2885983,0.027366485,0.38190544
19980731,1998,3.78,0,1,0,0,0.217307,12645.75,0.055581901,0.56854689,0,0,0.252,1.2821736,0.22490127,0.38710064
19980731,1998,4.1300001,1,0,0,1,-0.1118362,2284.375,0.095071703,0.3494871,0,1,1.8079344,2.5380278,-1.0478698,0
19980730,1998,3090.3101,1,0,0,0,-0.053569701,4140187,0.0135101,0.65092719,0,0,0.80393082,2.7085674,0.13438407,0.1737868
19980730,1998,26,0,1,0,1,0.079984702,515756.5,0.0312385,2.29984,0,0,0.050411385,3.6906445,0.025325982,0.017577689
19980729,1998,3.3,0,1,0,1,0.2059346,10940.63,0.054197699,0.38131469,0,0,0.36666667,2.2965598,-0.14498059,0.25290999
19980728,1998,130.14999,1,0,1,0,-0.071815297,4431244,0.033098999,1.188313,0,1,0.023693791,6.1150513,0.027620116,0
19980728,1998,19.879999,0,1,0,0,-0.1469858,101860,0.0305712,0.69269031,0,0,0.16705881,1.5498741,0.12384906,0.2641851
19980727,1998,17.889999,1,0,0,1,-0.1957152,177927.8,0.023722701,0.85181117,0,1,0.09994413,3.3994255,0.10405107,0.35798648
19980724,1998,2226.71,1,0,1,0,-0.038975,15500000,0.0150603,1.187477,0,0,0.14365871,1.3181627,0.004482965,0.26701391
19980724,1998,2.8900001,0,1,0,1,-0.074427001,67626,0.050718602,1.256591,0,0,0.042735044,1.5194141,-0.52710611,0.074101314
19980723,1998,261.51999,1,0,0,1,-0.2098462,12600000,0.0294086,1.5037839,0,1,0.036818244,8.043849,0.10935435,0.000778616
19980723,1998,115.74,1,0,0,1,-0.1910302,522299.59,0.0507016,0.29946539,0,1,0.34242603,3.1206322,0.082687192,0.000848586
19980722,1998,18.93,0,1,0,0,-0.16335811,366368.09,0.041632399,0.58125979,0,0,0.058606811,1.0543443,-0.11096434,0.061962929
19980722,1998,81.510002,0,1,0,1,-0.025526,2098705,0.0292289,1.097952,0,1,0.052962963,6.3727822,0.17820351,0.11301068
19980721,1998,3487.54,1,0,1,0,-0.0190855,95900000,0.0150808,1.055738,0,0,0.03391394,4.5543699,0.15396447,0.052486833
19980717,1998,161.69,1,0,1,1,-0.0078295,7897066,0.0151317,1.046723,0,0,0.020138249,1.9485631,0.041936889,0.079388574
19980717,1998,4,0,1,0,0,-0.1947072,10032.66,0.1090301,1.883307,0,0,0.39869785,1.5861444,0.022672798,0.022802358
19980717,1998,20.129999,0,1,0,0,-0.0071475,115867.5,0.029946299,1.502017,0,0,0.13882758,1.769333,0.044310011,0.002263576
19980716,1998,15.47,0,1,0,0,0.087723002,146795,0.034855802,0.58479589,0,0,0.10538507,1.4125006,-0.023619616,0.017725741
19980716,1998,15.8,0,1,0,0,0.2282681,1300500,0.035065599,1.013957,0,0,0.027865961,1.5083612,-0.042729229,0.59609711
19980715,1998,81,1,0,0,0,-0.0043196,2657832,0.017873701,0.99593109,0,0,0.032091919,1.1538789,0.002109916,0.39854062
19980714,1998,67.690002,1,0,1,0,-0.0554488,144868.91,0.0308537,1.127769,0,0,0.4977206,2.0479319,0.066942945,0.28498498
19980714,1998,12,0,1,0,0,-0.096722499,235035,0.035014302,1.08638,0,0,0.05479452,2.2079027,0.089492075,0
19980713,1998,12,0,1,0,0,0.052892599,80006.883,0.023001101,0.89916283,0,0,0.14457831,1.3462704,0.11698401,0.010478414
19980713,1998,29.790001,0,1,0,1,-0.018447399,1363845,0.038408399,1.1177239,0,1,0.023057276,10.17237,0.13837843,0
19980713,1998,6.9699998,0,1,0,0,0.058895402,103170,0.042323701,0.31415379,0,1,0.0675584,1.3687576,0.016946344,0
19980710,1998,52.400002,0,1,0,0,0.0112821,130674,0.030540301,1.26673,0,0,0.15014327,2.3436542,0.066768378,0.32798705
19980709,1998,34.77,1,0,0,0,-0.023879999,2489190,0.016146701,0.78411251,0,0,0.016895045,2.0726073,0.070379779,0.20073105
19980709,1998,287.66,1,0,0,1,-0.0283422,752718.81,0.027772499,1.018909,0,0,0.31335512,3.6697714,0.21028174,0.000250511
19980706,1998,114.46,1,0,0,1,-0.083530903,128982,0.030383199,1.155811,0,0,0.93056911,2.5119433,0.080478869,0.12842253
19980706,1998,7.23,0,1,0,0,-0.027211901,18632.25,0.057028499,1.345063,0,0,0.18075,1.5337449,0.051440176,0.2203102
19980706,1998,62.189999,1,0,0,1,-0.0978643,888373.5,0.0273572,0.97370732,0,1,0.071647465,2.1871376,0.048379801,0.008942974
19980706,1998,24,0,1,0,0,-0.053439502,263647.69,0.046555299,0.32138461,0,0,0.091030575,1.9691674,0.118061,0
19980702,1998,49.450001,1,0,0,1,0.1244021,3374358,0.026730999,0.66949278,0,0,0.010118682,1.6892427,-0.083321847,0.32939476
19980702,1998,52,0,1,0,0,0.082646802,470652.91,0.0281714,0.7341913,0,1,0.12206573,1.7055151,-0.023209268,0.7037189
19980701,1998,25.49,0,1,0,0,0.1462771,361579.81,0.032082401,1.167734,0,0,0.085250832,1.8140029,-0.13347027,0
19980701,1998,294.45001,1,0,0,1,-0.072339803,1159373,0.0276493,1.080008,0,0,0.45300001,10.17237,0.19082421,0.006283981
19980701,1998,24.5,0,1,0,0,0.0127294,126292.8,0.023381401,0.94995022,0,0,0.18283582,1.1074595,0.092249893,0.11118393
19980701,1998,32,0,1,0,0,0.0347795,731457.5,0.027083401,0.9366619,0,0,0.044137932,3.7129879,0.07738433,0.30730712
19980701,1998,25,0,1,0,1,0.081434399,179928,0.036604099,0.71932179,0,1,0.16129032,1.3753647,0.039870571,0.27007464
19980630,1998,3.6800001,0,1,0,1,-0.011743,228768.3,0.046881501,1.006245,0,1,0.016576577,4.2370114,0.010864633,0.005974288
19980630,1998,49.73,0,1,0,1,0.083472602,332681,0.041315801,1.125815,0,0,0.069845505,2.015842,0.016403275,0.23394708
19980630,1998,67.099998,0,1,0,1,0.041242398,716760.81,0.026706699,1.01205,0,0,0.10533752,3.1490786,0.065907978,0.20712444
19980629,1998,832.42999,1,0,0,0,-0.050072402,7903631,0.023244301,0.85194057,0,1,0.10750742,1.516196,0.0319448,0.34615386
19980629,1998,529.13,1,0,0,1,0.035998799,24600000,0.023456801,1.0744669,0,1,0.020651393,9.2225008,0.16483855,0.005848143
19980629,1998,350.87,1,0,1,0,-0.0465694,320372.5,0.0403159,0.54594618,1,0,1.1813805,1.4557178,0.028422812,0.53972417
19980629,1998,100,0,1,0,0,0.0190126,509759.91,0.016890001,0.99806142,0,0,0.06891799,2.0475547,0.056684755,0.46922719
19980629,1998,460.48999,1,0,0,0,0.0389666,563770.5,0.0233864,0.99966079,0,1,0.8655827,1.6260694,0.037492402,0.37587959
19980626,1998,858.17999,1,0,0,0,0.0126061,1179644,0.0210225,0.72766387,0,1,0.72359192,1.8278627,0.088955261,0.17662981
19980626,1998,54,0,1,0,1,0.1056015,255951.7,0.055425201,0.59079373,0,0,0.25471699,8.6447001,0.002015428,0.000694975
19980625,1998,131.25,0,1,0,1,-0.0267152,967573.63,0.039895501,0.87050623,0,1,0.16203703,2.6469271,0.069107696,0.42195269
19980624,1998,193.08,1,0,0,1,0.024220901,3275120,0.025897499,1.2054189,0,1,0.050399374,3.4371898,0.11887543,0
19980623,1998,154,0,1,0,1,0.072655797,5791661,0.021187,1.478961,0,1,0.026589954,1.7091672,0.027623719,0.24781096
19980622,1998,79.129997,0,1,0,1,0.066963099,2063051,0.023156701,1.3862669,0,1,0.036976635,1.5956874,-0.12477549,0
19980622,1998,86.489998,0,1,0,1,0.1282668,6718491,0.039818399,0.4350816,0,0,0.015904743,2.3439181,0.068476491,0.15713315
19980622,1998,424.28,1,0,0,1,-0.0038916,1329093,0.036720101,2.1269219,0,1,0.27949935,3.1323106,-1.1412603,0.70624363
19980622,1998,94.010002,1,0,0,1,-0.0075703,2125920,0.037549999,0.31239721,0,0,0.043163452,1.813332,-0.02078478,0
19980619,1998,38,0,1,0,0,0.1197392,89298.25,0.035587098,1.0678689,0,0,0.46341464,3.4055586,0.066229209,0
19980618,1998,5645.6899,1,0,1,0,0.124114,2780260,0.0211646,0.98986298,0,1,2.1548436,1.9455266,0.18345094,0.2212957
19980618,1998,1266.59,1,0,0,1,-0.041536398,914681.31,0.031722799,1.058212,0,0,1.1881707,4.6524091,0.10194807,0.19525239
19980618,1998,7.5500002,0,1,0,0,0.0079387,28760,0.0412574,0.9291907,0,0,0.20405406,1.1271456,0.000780031,0.42551655
19980617,1998,19.379999,0,1,0,0,0.081805401,65051.25,0.068477601,0.29182681,0,0,0.29791895,3.2485356,-0.58034933,0.33777294
19980616,1998,1863.59,0,1,0,0,0.088237703,1279967,0.02651,1.50599,0,1,1.2148565,1.3962282,-0.13567546,0.74676675
19980615,1998,77.779999,1,0,0,1,-0.020342,162283.2,0.055805702,0.84698027,0,1,0.47717792,1.2253178,-0.28224897,0
19980615,1998,6,0,1,0,0,-0.0092787,178366.09,0.034251198,1.260922,0,0,0.040540539,1.7176286,0.10788623,0
19980612,1998,43.830002,1,0,0,1,-0.1498259,160596.3,0.065595001,1.064229,0,0,0.17324111,1.0761474,-1.1183174,0.026257418
19980610,1998,44.360001,0,1,0,0,-0.12612,477425,0.044484101,0.84733617,0,0,0.091842651,2.0616534,-0.17170176,0.41850969
19980609,1998,641.75,1,0,0,1,0.008452,4509905,0.033395801,0.79087311,0,1,0.125,6.1150513,0.027620116,0
19980609,1998,221.27,0,1,0,0,0.1204207,991821.31,0.041489199,2.184756,0,1,0.23316123,5.2602806,0.049034372,0.10115981
19980608,1998,3.79,0,1,0,1,0.018884299,56434.25,0.070182398,0.92271489,0,0,0.067157798,2.5961854,0.063498378,0.34375533
19980605,1998,1.23,0,1,0,1,0.2024657,65351,0.075517401,3.0088379,0,1,0.018821441,4.5322709,-0.81719798,0.1780795
19980604,1998,194.5,1,0,0,1,-0.053235501,703677.13,0.041795898,0.94338328,0,0,0.2410161,2.63872,0.058300003,0.51164091
19980602,1998,64.220001,0,1,0,1,0.1039843,399676.91,0.052580498,1.88117,0,0,0.19113095,3.8022327,-0.27728319,0.00484602
19980601,1998,6.9699998,0,1,0,1,-0.029255601,83362.5,0.0533427,1.292717,0,0,0.052803028,4.5194378,-0.78189558,0
19980601,1998,83.870003,1,0,0,0,-0.070030198,249124.5,0.035971001,0.96570039,0,1,0.28239059,1.8718758,0.056425568,0.22294751
19980529,1998,1044,1,0,0,0,-0.0008878,10700000,0.018854,0.97746569,0,0,0.028851734,1.5800784,0.043161381,0.23435873
19980529,1998,19.91,1,0,0,1,0.0110227,405612,0.031378899,1.891191,0,0,0.038735408,4.2443643,0.084037222,0.015461704
19980529,1998,114.01,1,0,0,0,-0.0136695,1066610,0.0236669,0.60589403,0,1,0.093450822,2.2462523,0.054855257,0.514588
19980528,1998,105.22,1,0,1,0,-0.0187195,741731.5,0.0189094,1.062988,0,0,0.13754249,1.7460672,0.13890459,0.005067382
19980528,1998,24.809999,0,1,0,1,0.0171989,2159681,0.022014501,1.397929,0,0,0.01207887,1.5956874,-0.12477549,0
19980527,1998,14.92,0,1,0,1,0.0043793,323781.81,0.030084301,1.061366,0,0,0.041329641,6.7193246,0.25274089,0
19980522,1998,66.209999,1,0,1,1,-0.19588999,1388588,0.032386601,0.765692,0,0,0.057275087,6.0867529,0.10701273,0
19980521,1998,7,0,1,0,0,-0.064172,45683.559,0.048074201,0.82367301,0,0,0.153228,1.7778826,0.14958535,0
19980520,1998,3.2,0,1,0,0,0.0071203,81448.133,0.028245401,1.7006249,0,0,0.039288808,1.3849458,0.045486491,0.50640619
19980519,1998,7.5,0,1,0,1,-0.047031101,11190.19,0.066171601,2.1098549,0,0,0.35714287,2.463804,0.11152941,0
19980519,1998,303.97,1,0,0,1,-0.0069531,2874041,0.047438301,0.74878198,0,1,0.089560993,1.8434639,0.070046023,0.13430263
19980519,1998,119.32,0,1,0,0,-0.080503799,1584717,0.034763001,0.57406348,0,1,0.075294204,1.6602495,0.002053397,0.30558571
19980519,1998,43.799999,1,0,0,0,-0.0020542,232077.2,0.019739401,1.170608,0,1,0.19126637,1.7759823,0.084738351,0.07403668
19980519,1998,33.709999,1,0,0,0,0.0189505,605920.69,0.028270001,1.2078249,0,0,0.050998487,2.3381493,0.11391354,0.12114329
19980518,1998,2943.0601,1,0,1,0,0.0478113,3860960,0.0201759,0.83578968,0,1,0.72471315,1.1840171,0.046196721,0.24641608
19980518,1998,2541.5701,1,0,0,0,-0.0545973,9252816,0.0199735,1.261188,0,0,0.25553691,2.5835376,0.059706964,0.089841031
19980518,1998,3082.21,1,0,0,1,-0.0959967,4496879,0.020814501,1.607003,0,0,0.57439619,1.825334,0.053562976,0.14995192
19980514,1998,3.78,0,1,0,1,0.1662883,89488.563,0.0456472,1.315703,0,0,0.042240035,1.987378,-0.41468549,0.003543004
19980513,1998,49.610001,1,0,1,0,-0.0058717,35961.191,0.044202399,0.63967609,0,1,1.055532,1.5373899,-0.033115152,0.66909093
19980513,1998,270,0,1,0,0,0.017796701,1763945,0.0156181,1.169538,0,0,0.15306599,1.897589,0.096441947,0.002106742
19980513,1998,12.17,0,1,0,1,-0.044812199,43029.941,0.054996699,1.005635,0,1,0.28282633,1.6806985,-0.22015138,0.009283062
19980513,1998,16.66,0,1,0,1,0.082599699,161469,0.029245,1.908277,0,0,0.1031777,3.5117648,0.077490419,0
19980513,1998,53.07,0,1,0,1,0.0132228,1494117,0.038893498,1.168925,0,1,0.026376739,3.6224613,0.090361245,0.10848248
19980512,1998,3.78,1,0,0,1,-0.0043153,9136,0.1126688,1.2760119,0,0,0.41999999,1.6870997,-0.55260748,0
19980512,1998,22.389999,0,1,0,1,0.0095447,513084,0.056223702,0.93021548,0,0,0.05755784,7.7262712,-0.4244276,0.044831965
19980512,1998,17,0,1,0,0,0.032433301,141000,0.021903001,0.90064353,0,1,0.12142857,1.1567038,0.033016194,0.37742224
19980511,1998,2262.72,1,0,1,0,0.062028099,30300000,0.0241278,1.0027699,0,0,0.068378709,2.9396667,0.027287915,0.18368293
19980511,1998,62592.539,1,0,0,1,-0.058660101,72000000,0.0164479,1.116624,0,1,1.6965506,2.3623481,0.034985285,0.30900502
19980511,1998,31.65,1,0,1,0,-0.0047703,480718.31,0.0431672,1.474707,0,0,0.06583897,1.372049,-0.13510431,0.005548742
19980511,1998,791.84003,1,0,0,0,0.033548601,10700000,0.0111725,1.266873,0,0,0.07482896,1.2530148,0.048417252,0.28723282
19980507,1998,15.79,0,1,0,1,-0.0578609,919797.81,0.0392881,2.3107581,0,1,0.011766021,3.1323106,-1.1412603,0.70624363
19980507,1998,12.11,0,1,0,1,-0.0138307,44004.441,0.0473403,1.097492,0,0,0.23745097,1.672002,0.072374076,0.29823914
19980507,1998,75.68,1,0,0,1,-0.077946,290878.91,0.037338201,1.372708,0,0,0.18324456,4.6195269,-0.007371243,0.011559449
19980507,1998,42,1,0,0,1,-0.042437501,289506,0.036302101,1.278622,0,1,0.125,4.144968,0.1028478,0
19980506,1998,703.09998,1,0,0,1,-0.043476298,11000000,0.024627101,0.93324399,0,0,0.061535094,2.4451325,0.061211769,0.28796884
19980506,1998,93.639999,0,1,0,0,-0.002372,147621.59,0.031416301,1.673404,0,1,0.59265822,1.405564,0.033371411,0.30712667
19980505,1998,17.379999,0,1,0,0,-0.0125523,295809.5,0.0264745,1.133074,0,0,0.060347218,1.5038425,0.05352455,0.14874323
19980504,1998,4124.8198,1,0,0,0,-0.060900301,5756519,0.019470099,1.275524,0,1,0.66018242,1.4623106,0.051849354,0.24521331
19980504,1998,7.4699998,0,1,0,1,-0.014105,47938.691,0.023994399,1.213478,0,0,0.13105263,1.0148051,0.01988104,0.34738857
19980501,1998,155.2,0,1,0,0,0.19340479,701413.81,0.037716102,0.45474699,0,1,0.22126739,3.8439426,0.005235825,0.009923034
19980430,1998,1081.26,1,0,0,1,0.028651999,1239975,0.0106175,0.99007988,0,0,0.79738939,1.2159088,0.03557118,0.43357334
19980430,1998,8.3599997,0,1,0,0,0.1355069,115402,0.042091999,0.34691319,0,0,0.072442412,1.5149314,-0.063969009,0
19980429,1998,81.919998,0,1,0,1,0.085108899,3417884,0.0241214,0.89072162,0,0,0.022698808,4.2606983,0.067490175,0.19634947
19980429,1998,4.2399998,0,1,0,1,0.033363301,408077.5,0.045117401,0.92885321,0,0,0.01002364,5.1014299,0.2198704,0
19980428,1998,37.48,1,0,1,0,-0.038430199,2621817,0.0125268,0.91422391,0,0,0.013688824,2.0648954,0.091610782,0.092006795
19980427,1998,15.89,0,1,0,0,-0.0587308,446542.91,0.026948901,1.593096,0,0,0.034245692,3.6455603,-0.045698445,0.00518816
19980427,1998,49.080002,0,1,0,1,0.0602617,1140914,0.019714801,0.82977068,0,0,0.044577658,7.2663374,0.14262198,0.014397763
19980427,1998,699.19,1,0,0,1,-0.086061202,4259690,0.0122193,1.155444,0,0,0.16040146,2.4760427,0.082356013,0.086566225
19980427,1998,1044.12,1,0,1,0,-0.060160201,68200000,0.023698,1.542971,0,0,0.025625091,3.0520296,0.02272059,0.069925666
19980427,1998,678.37,1,0,0,0,-0.043935899,991207.81,0.0269494,0.59373599,0,0,0.69719422,1.5282279,0.033570576,0.45440423
19980423,1998,33.279999,0,1,0,1,-0.038272299,67545,0.052128501,2.197618,0,1,0.42126581,3.1821711,-0.13613312,0
19980423,1998,46.25,1,0,1,0,0.071581803,128310,0.019511901,1.0355181,0,1,0.36045516,1.230706,0.063733608,0.18488856
